"node_1","node_2","edge"
5987,9720269,2
6137,9720269,2
8677,9720269,5
9701748,9720269,5
9701781,9720269,4
26840705,9720269,3
28451386,9720269,5
1336,9720269,2
2218,9720269,1
659427,9720269,2
9689688,9720269,1
26837949,9720269,1
28451508,9720269,2
20539728,9720269,2
2774,9720269,1
4265,9720269,1
2695,9720269,1
914,9720269,2
2433,9720269,4
9080,9720269,5
9749402,9720269,2
11017,9720269,3
9687666,9720269,1
24718731,9720269,1
259,9720269,1
2034,9720269,1
23439671,9720269,1
24718224,9720269,2
9689583,9720269,1
7723,9720269,1
6335,9720269,5
9192,9720269,3
10856,9720269,3
23439657,9720269,1
1817,9720269,1
4041458,9720269,1
9687591,9720269,3
2692,9720269,1
3627,9720269,2
3831,9720269,3
9699928,9720269,1
40614069,9720269,3
10646,9720269,3
9699930,9720269,1
1084,9720269,1
15752645,9720269,1
2375650,9720269,1
9384,9720269,2
9697018,9720269,5
9769116,9720269,3
741,9720269,2
1261,9720269,2
8045,9720269,1
8601,9720269,1
9904,9720269,1
23439813,9720269,2
27639261,9720269,1
2835,9720269,3
15752623,9720269,1
23439687,9720269,1
23440397,9720269,3
20539920,9720269,1
23440365,9720269,2
2446,9720269,2
18899,9720269,1
1757,9720269,2
3264,9720269,1
9712125,9720269,1
9725235,9720269,1
16603684,9720269,1
23440056,9720269,2
32370773,9720269,1
9824540,9720269,2
3807,9720269,3
9736501,9720269,2
15935088,9720269,1
16010523,9720269,1
16601335,9720269,2
23439785,9720269,1
23440041,9720269,1
23440076,9720269,1
24717852,9720269,2
2140,9720269,1
12867,9720269,1
9706342,9720269,1
20539736,9720269,1
23440386,9720269,1
24718169,9720269,1
27692273,9720269,1
9696551,9720269,1
9702423,9720269,2
2636,9720269,1
24718431,9720269,1
4480284,9720269,1
23440390,9720269,1
16615786,9720269,1
40617934,9720269,1
8617,9720269,1
9696522,9720269,1
9696531,9720269,1
9698878,9720269,1
40614069,9799394,1
9384,9799394,2
24820578,9799394,2
9696531,9799394,1
18467,23439963,1
16603612,23439963,1
9080,23439963,1
24718433,23439963,1
2151,23439963,1
15883404,23439963,1
40614069,23439963,4
2375650,23439963,1
9384,23439963,1
9697018,23439963,2
9769116,23439963,5
29574394,23439963,1
2835,23439963,2
23439687,23439963,1
23440397,23439963,1
2446,23439963,1
28090756,23439963,1
9824540,23439963,1
3807,23439963,3
9704116,23439963,3
9736501,23439963,3
16601335,23439963,3
23439604,23439963,1
23439785,23439963,1
23440041,23439963,1
24717852,23439963,3
9696551,23439963,1
9702423,23439963,1
28091179,23439963,1
13732933,23439963,1
8069,23439963,1
16615786,23439963,1
23439912,23439963,1
40617934,23439963,1
8617,23439963,2
9696522,23439963,2
9696531,23439963,2
9698878,23439963,2
9720269,23439963,1
16120407,23439965,3
18467,23439965,1
16603612,23439965,1
6137,23439965,1
8055,23439965,1
9080,23439965,1
9749402,23439965,1
24718224,23439965,1
20087,23439965,1
7723,23439965,2
24718433,23439965,2
6051,23439965,1
9687591,23439965,2
3627,23439965,1
2151,23439965,2
9699928,23439965,1
10041,23439965,2
40614069,23439965,5
9699738,23439965,1
9384,23439965,3
9697018,23439965,2
9769116,23439965,3
741,23439965,1
9704303,23439965,1
2835,23439965,2
15752623,23439965,2
23439687,23439965,3
23440397,23439965,3
2446,23439965,2
18899,23439965,2
22252976,23439965,1
32370773,23439965,1
8056,23439965,1
16676763,23439965,1
9824540,23439965,1
773,23439965,2
566,23439965,2
3807,23439965,2
9704116,23439965,2
9736501,23439965,2
15935088,23439965,1
16010523,23439965,1
23439604,23439965,2
23439785,23439965,3
23440041,23439965,2
23440076,23439965,2
24717852,23439965,3
9696551,23439965,2
26840115,23439965,1
9702423,23439965,2
24717605,23439965,1
23439912,23439965,2
40617934,23439965,2
40618024,23439965,1
8617,23439965,2
9696522,23439965,2
9696531,23439965,3
9698878,23439965,1
9720269,23439965,2
9799394,23439965,1
23439963,23439965,2
2906,23440033,1
16120407,23440033,1
7486,23440033,2
18467,23440033,2
16603612,23440033,3
9749402,23440033,1
7723,23440033,2
24718433,23440033,3
6335,23440033,1
6051,23440033,2
9687591,23440033,2
2151,23440033,1
15883404,23440033,3
10041,23440033,1
40614069,23440033,5
2375650,23440033,1
9699738,23440033,1
9384,23440033,2
9697018,23440033,3
9769116,23440033,5
27639261,23440033,1
29574394,23440033,1
14456,23440033,1
2835,23440033,3
15752623,23440033,2
23439687,23440033,1
23440397,23440033,2
2446,23440033,2
18899,23440033,1
22252976,23440033,1
9725235,23440033,1
8056,23440033,1
16676763,23440033,1
28090756,23440033,2
28451400,23440033,1
9824540,23440033,1
773,23440033,1
20540241,23440033,2
566,23440033,1
3807,23440033,3
9704116,23440033,2
9736501,23440033,3
16010523,23440033,1
16601335,23440033,4
23439604,23440033,1
23439785,23440033,2
23440041,23440033,2
23440076,23440033,1
24717852,23440033,3
9696551,23440033,3
9702423,23440033,2
8069,23440033,1
24717605,23440033,1
16615786,23440033,2
23439912,23440033,1
40617934,23440033,2
40618024,23440033,1
8617,23440033,2
9696522,23440033,1
9696531,23440033,3
9698878,23440033,3
9720269,23440033,2
9799394,23440033,1
23439963,23440033,2
23439965,23440033,3
40614069,26837714,2
9384,26837714,1
9769116,26837714,1
23440397,26837714,1
2446,26837714,1
9723031,26837714,1
773,26837714,1
3807,26837714,1
16010523,26837714,1
23439785,26837714,1
23440041,26837714,1
24717852,26837714,1
9696551,26837714,1
9702423,26837714,1
1116,26837714,1
24717895,26837714,1
23439912,26837714,1
23440886,26837714,1
9696522,26837714,1
9696531,26837714,2
9720269,26837714,1
23439963,26837714,1
23439965,26837714,1
23440033,26837714,1
2906,8849,1
541,8849,2
958,8849,1
279084,8849,1
8820177,8849,1
9686586,8849,1
1128,8849,1
1715,8849,3
5987,8849,1
6137,8849,1
8677,8849,5
9701748,8849,5
9701781,8849,5
26840705,8849,5
28451386,8849,5
4572,8849,1
1336,8849,1
659427,8849,3
9689688,8849,1
26837949,8849,1
28451508,8849,2
20539728,8849,3
2774,8849,1
2695,8849,1
914,8849,1
2433,8849,5
9080,8849,2
11017,8849,5
9687666,8849,1
24718731,8849,1
24718224,8849,1
9689187,8849,1
9689583,8849,1
14459,8849,3
6335,8849,3
9192,8849,5
10856,8849,4
23439657,8849,1
23440090,8849,1
1817,8849,1
21191,8849,1
4041458,8849,1
9687591,8849,2
3627,8849,2
3831,8849,3
16603596,8849,2
298,8849,1
10646,8849,2
9699930,8849,1
257,8849,1
1084,8849,1
24717611,8849,1
29207143,8849,1
1983946,8849,1
15752645,8849,1
9697018,8849,1
741,8849,1
1261,8849,2
8045,8849,5
8601,8849,3
9904,8849,1
23439813,8849,4
9739291,8849,1
2741,8849,1
11741,8849,1
20539920,8849,2
23440365,8849,3
2446,8849,1
3868,8849,1
1757,8849,2
3264,8849,1
9712125,8849,2
16603684,8849,1
23440056,8849,1
11511,8849,1
26837900,8849,3
2140,8849,2
12867,8849,2
16017,8849,1
9706342,8849,2
23440386,8849,1
24718169,8849,2
27692273,8849,1
26837709,8849,3
9702423,8849,1
2636,8849,1
24718431,8849,1
4480284,8849,1
23440390,8849,1
26840183,8849,1
9720269,8849,1
15963330,9701145,1
16088708,9701145,1
14459,9701145,3
23440090,9701145,1
24820578,9701145,1
26837537,9701145,1
26837900,9701145,1
26837709,9701145,1
9734622,9701145,1
24717764,9701145,1
24718250,9701145,1
23440886,9701145,1
26840183,9701145,1
9696531,9701145,1
8849,9701145,1
15843,9710615,2
9703907,9710615,1
9758081,9710615,3
16010829,9710615,1
19874,9710615,1
9688460,9710615,2
23440019,9710615,5
20208,9710615,2
9690157,9710615,4
9690176,9710615,2
24717900,9710615,3
20839,9710615,1
9685807,9710615,5
4898,9710615,1
9707299,9710615,1
19658,9710615,1
16620677,9710615,2
904,9710615,3
20023,9710615,2
17002982,9710615,1
577982,9710615,2
3949370,9710615,1
9687447,9710615,4
9704116,9710615,2
28091179,9710615,5
13732933,9710615,1
15843,19449235,2
9703907,19449235,1
9758081,19449235,3
16010829,19449235,1
19874,19449235,1
9688460,19449235,1
23440019,19449235,5
20208,19449235,2
9690157,19449235,5
9690176,19449235,2
24717900,19449235,5
9688537,19449235,2
20839,19449235,1
9685807,19449235,5
4898,19449235,1
16620677,19449235,3
904,19449235,5
2566,19449235,2
20023,19449235,2
5317,19449235,1
17002982,19449235,1
577982,19449235,2
9687447,19449235,3
24717915,19449235,1
24717540,19449235,1
9704116,19449235,2
28091179,19449235,5
13732933,19449235,2
24717744,19449235,1
9711008,19449235,1
24717895,19449235,1
9710615,19449235,2
2906,9985,2
541,9985,1
1715,9985,1
2615,9985,2
5987,9985,1
8068,9985,1
8677,9985,3
9701748,9985,5
9701781,9985,3
26837974,9985,1
26840705,9985,3
28451386,9985,4
4572,9985,1
2218,9985,1
17288,9985,3
659427,9985,3
9689688,9985,4
26837949,9985,2
28451508,9985,1
20539728,9985,1
4265,9985,2
8663,9985,1
2344,9985,3
14048157,9985,1
914,9985,1
2433,9985,5
9080,9985,3
9749402,9985,1
11017,9985,2
24718731,9985,2
259,9985,1
6458,9985,1
32651,9985,2
4083,9985,2
4127,9985,1
6335,9985,1
9192,9985,2
10856,9985,2
23439657,9985,1
2437,9985,2
21191,9985,1
4041458,9985,1
9687591,9985,1
9689895,9985,2
3627,9985,1
3831,9985,2
24717609,9985,1
10149,9985,1
10646,9985,1
9699930,9985,4
1084,9985,1
4690,9985,2
15752645,9985,1
33,9985,1
513,9985,1
1147,9985,2
1261,9985,2
8601,9985,3
23439813,9985,2
20497,9985,1
24717540,9985,3
2741,9985,2
20539920,9985,4
23440365,9985,1
943,9985,1
339559,9985,2
8063,9985,1
1757,9985,1
3264,9985,3
9712125,9985,1
32370773,9985,1
26840682,9985,1
6062,9985,2
1540,9985,1
40617967,9985,2
24718716,9985,2
11860,9985,2
6691,9985,1
23439604,9985,1
23439785,9985,1
16677834,9985,2
2140,9985,1
12867,9985,1
9706342,9985,1
20539736,9985,1
24718169,9985,1
24717756,9985,2
26840206,9985,2
2636,9985,1
2811268,9985,1
9720966,9985,1
2906,14457,2
541,14457,1
958,14457,2
9686991,14457,1
279084,14457,5
16120407,14457,3
23440086,14457,2
26142152,14457,1
1128,14457,1
1715,14457,1
5987,14457,2
6137,14457,2
8677,14457,3
9701748,14457,5
9701781,14457,3
26840705,14457,5
28451386,14457,5
4572,14457,1
18890,14457,1
1336,14457,1
2218,14457,2
1258,14457,1
659427,14457,2
26837949,14457,1
28451508,14457,1
20539728,14457,4
26839935,14457,1
2774,14457,1
4265,14457,1
2695,14457,2
374926,14457,1
14048157,14457,1
914,14457,1
2433,14457,5
9080,14457,1
11017,14457,3
9687666,14457,1
2034,14457,1
23439671,14457,1
24718224,14457,2
4083,14457,1
12456,14457,1
16603607,14457,1
24820858,14457,1
6335,14457,2
9192,14457,3
10856,14457,5
23439657,14457,1
23439685,14457,1
21191,14457,1
9688085,14457,1
24717989,14457,1
3627,14457,2
3831,14457,1
16615587,14457,2
3902,14457,1
16603596,14457,2
10646,14457,2
257,14457,1
1084,14457,1
24717611,14457,2
26837434,14457,2
29207143,14457,3
15752645,14457,3
23439680,14457,1
513,14457,1
1261,14457,2
8045,14457,2
8601,14457,2
9904,14457,2
23439813,14457,1
20539920,14457,1
23440365,14457,1
9250,14457,1
3868,14457,2
9699320,14457,1
1757,14457,1
3264,14457,1
9712125,14457,1
23440056,14457,1
28090640,14457,1
11511,14457,1
16678273,14457,2
28090659,14457,1
16615805,14457,1
2140,14457,2
12867,14457,1
9706342,14457,1
23440386,14457,2
24718169,14457,1
26837709,14457,1
9702423,14457,1
2636,14457,2
7991,14457,1
24717764,14457,1
24718431,14457,1
4480284,14457,1
23440390,14457,1
8849,14457,2
2906,9699310,1
541,9699310,1
958,9699310,1
4746,9699310,5
13432,9699310,2
8820177,9699310,4
9686586,9699310,1
1128,9699310,1
1715,9699310,2
6137,9699310,1
8068,9699310,1
8677,9699310,5
9701748,9699310,5
9701781,9699310,5
26840705,9699310,5
28451386,9699310,5
1336,9699310,1
16603605,9699310,2
1258,9699310,1
659427,9699310,3
26837949,9699310,1
28451508,9699310,2
4126,9699310,1
20539728,9699310,3
4265,9699310,1
914,9699310,1
2433,9699310,5
9080,9699310,2
11017,9699310,5
24718731,9699310,1
24718224,9699310,1
9689187,9699310,4
9689583,9699310,2
4083,9699310,1
6335,9699310,3
9192,9699310,5
10856,9699310,4
23439657,9699310,1
21191,9699310,1
9687591,9699310,1
3627,9699310,1
3831,9699310,2
16615587,9699310,1
10646,9699310,2
9699930,9699310,1
24717611,9699310,1
29207143,9699310,1
9702304,9699310,1
15752645,9699310,1
9697018,9699310,2
513,9699310,1
741,9699310,1
1261,9699310,3
8045,9699310,2
8601,9699310,2
9904,9699310,1
23439609,9699310,2
23439813,9699310,3
8899,9699310,1
9739291,9699310,1
11741,9699310,1
20539920,9699310,2
23440365,9699310,3
3868,9699310,1
11551417,9699310,1
24717670,9699310,5
1757,9699310,2
3264,9699310,1
9691028,9699310,1
9712125,9699310,2
23440056,9699310,2
32370773,9699310,1
5487108,9699310,2
6243,9699310,2
16088623,9699310,2
9706933,9699310,1
2772,9699310,1
2140,9699310,2
5661,9699310,5
12867,9699310,2
16017,9699310,1
9706342,9699310,2
23440386,9699310,1
24718169,9699310,2
27692273,9699310,3
26837709,9699310,1
9702423,9699310,1
2636,9699310,1
4122,9699310,2
24718431,9699310,1
4480284,9699310,1
23440390,9699310,1
9720269,9699310,1
8849,9699310,1
14457,9699310,1
2906,9710446,4
541,9710446,1
958,9710446,1
9686586,9710446,1
1128,9710446,1
1715,9710446,1
2615,9710446,3
5987,9710446,2
8068,9710446,3
8677,9710446,5
9078,9710446,1
9701748,9710446,5
9701781,9710446,5
26837974,9710446,2
26840705,9710446,4
28451386,9710446,5
4572,9710446,3
18890,9710446,1
1336,9710446,1
2218,9710446,2
17288,9710446,2
659427,9710446,2
9689688,9710446,3
26837949,9710446,4
28451508,9710446,1
20539728,9710446,2
4265,9710446,2
8663,9710446,1
2344,9710446,2
374926,9710446,1
14048157,9710446,2
914,9710446,3
2433,9710446,5
9080,9710446,4
23439684,9710446,1
9749402,9710446,3
11017,9710446,3
24718731,9710446,3
2034,9710446,1
6458,9710446,2
32651,9710446,1
9689583,9710446,1
4083,9710446,4
4127,9710446,1
6335,9710446,2
9192,9710446,3
10856,9710446,3
1817,9710446,1
2437,9710446,1
21191,9710446,2
4041458,9710446,2
9687591,9710446,1
9689918,9710446,1
23439632,9710446,2
9689895,9710446,5
2692,9710446,2
9687105,9710446,1
3831,9710446,3
16615587,9710446,2
10646,9710446,2
9699930,9710446,5
4690,9710446,3
15752645,9710446,1
33,9710446,3
1147,9710446,3
1261,9710446,2
8601,9710446,3
9904,9710446,1
23439813,9710446,3
24717540,9710446,2
29574394,9710446,1
9687729,9710446,2
9687969,9710446,3
20539920,9710446,4
23440365,9710446,2
16011527,9710446,2
3868,9710446,1
8063,9710446,3
1757,9710446,2
3264,9710446,5
9712125,9710446,1
23440056,9710446,1
26840682,9710446,3
28090639,9710446,1
10880,9710446,1
6062,9710446,5
40617967,9710446,2
6566,9710446,1
600740,9710446,1
16615805,9710446,1
23440009,9710446,1
11860,9710446,1
6691,9710446,1
15935088,9710446,2
23439604,9710446,3
23439785,9710446,2
23440041,9710446,2
16677834,9710446,3
2140,9710446,1
12867,9710446,1
16017,9710446,1
9706342,9710446,2
23440386,9710446,1
24718169,9710446,2
27692273,9710446,1
24717756,9710446,3
900,9710446,1
26840206,9710446,3
9702423,9710446,1
2636,9710446,1
2811268,9710446,3
16673317,9710446,1
24718431,9710446,1
4480284,9710446,1
23440390,9710446,1
26837956,9710446,2
26840204,9710446,1
8849,9710446,1
9985,9710446,2
14457,9710446,1
9699310,9710446,1
2906,9712976,3
541,9712976,1
1128,9712976,1
1715,9712976,1
2615,9712976,2
5987,9712976,2
8068,9712976,2
8677,9712976,4
9701748,9712976,5
9701781,9712976,3
26837974,9712976,1
26840705,9712976,3
28451386,9712976,3
4572,9712976,2
18890,9712976,1
2218,9712976,1
17288,9712976,2
659427,9712976,1
9689688,9712976,2
26837949,9712976,5
28451508,9712976,1
20539728,9712976,2
4265,9712976,1
8663,9712976,1
2344,9712976,1
14048157,9712976,2
914,9712976,2
2433,9712976,5
9080,9712976,4
23439684,9712976,1
9749402,9712976,2
11017,9712976,2
24718731,9712976,2
6458,9712976,2
4083,9712976,3
26840822,9712976,1
6335,9712976,1
9192,9712976,3
10856,9712976,3
2437,9712976,1
21191,9712976,2
4041458,9712976,1
23439632,9712976,1
9689895,9712976,5
2692,9712976,2
3831,9712976,3
16615587,9712976,1
10646,9712976,2
9699930,9712976,4
4690,9712976,2
15752645,9712976,1
33,9712976,3
1147,9712976,1
1261,9712976,2
8601,9712976,2
9904,9712976,1
23439813,9712976,2
24717540,9712976,1
9687729,9712976,3
9687969,9712976,2
20539920,9712976,4
23440365,9712976,2
16011527,9712976,2
8063,9712976,2
1757,9712976,1
3264,9712976,4
9712125,9712976,1
23440056,9712976,1
26840682,9712976,2
28090639,9712976,1
6062,9712976,5
40617967,9712976,1
6566,9712976,1
23440009,9712976,1
9588,9712976,1
11860,9712976,1
6691,9712976,1
15935088,9712976,1
23439604,9712976,2
23439785,9712976,1
23440041,9712976,2
16677834,9712976,2
2140,9712976,1
12867,9712976,1
9706342,9712976,1
23440386,9712976,1
24718169,9712976,1
24717756,9712976,3
26840206,9712976,2
9702423,9712976,1
2636,9712976,1
2811268,9712976,3
16673317,9712976,1
4480284,9712976,1
23440390,9712976,1
26837956,9712976,2
26840204,9712976,1
8849,9712976,1
9985,9712976,1
9699310,9712976,1
9710446,9712976,3
2906,9713166,1
541,9713166,2
958,9713166,2
9686991,9713166,1
279084,9713166,1
4746,9713166,4
17294,9713166,2
8820177,9713166,4
9686079,9713166,2
9686586,9713166,3
1128,9713166,2
1715,9713166,3
2615,9713166,1
5987,9713166,2
6137,9713166,2
8068,9713166,1
8677,9713166,5
9701748,9713166,5
9701781,9713166,5
26840705,9713166,5
28451386,9713166,5
4572,9713166,2
1336,9713166,2
1258,9713166,1
659427,9713166,5
9689688,9713166,3
26837949,9713166,3
28451508,9713166,3
4126,9713166,1
20539728,9713166,4
4265,9713166,2
18609,9713166,1
914,9713166,2
2433,9713166,5
9080,9713166,3
11017,9713166,5
24718731,9713166,2
23439671,9713166,2
24718224,9713166,2
9689187,9713166,2
9689583,9713166,2
4083,9713166,3
6335,9713166,3
9192,9713166,5
10856,9713166,5
23439657,9713166,3
23439685,9713166,1
1817,9713166,1
21191,9713166,1
4041458,9713166,1
9687591,9713166,2
2692,9713166,1
3627,9713166,2
3831,9713166,3
16615587,9713166,1
16603596,9713166,1
298,9713166,1
10646,9713166,4
9699930,9713166,2
1084,9713166,1
24717611,9713166,1
29207143,9713166,1
29214751,9713166,1
15752645,9713166,3
9697018,9713166,2
741,9713166,1
1147,9713166,1
1261,9713166,4
8045,9713166,2
8601,9713166,3
9904,9713166,3
23439813,9713166,4
9739291,9713166,1
10135,9713166,1
11741,9713166,2
20539920,9713166,3
23440365,9713166,3
24717694,9713166,1
3868,9713166,1
24820578,9713166,2
38268177,9713166,1
1757,9713166,2
3264,9713166,3
9691028,9713166,1
9712125,9713166,2
23440056,9713166,3
32370773,9713166,1
11511,9713166,1
16678273,9713166,1
28090659,9713166,1
9706933,9713166,1
16615805,9713166,1
26837900,9713166,1
5,9713166,2
2140,9713166,2
12867,9713166,2
16017,9713166,1
9706342,9713166,3
23440386,9713166,2
24718169,9713166,2
27692273,9713166,2
526,9713166,1
26837709,9713166,1
23440050,9713166,1
9702423,9713166,2
793,9713166,1
2636,9713166,1
9755867,9713166,1
23440383,9713166,1
9702519,9713166,1
24718431,9713166,1
4480284,9713166,2
23440390,9713166,1
4456688,9713166,1
9720269,9713166,1
8849,9713166,1
9985,9713166,1
14457,9713166,1
9699310,9713166,2
9710446,9713166,1
9712976,9713166,1
2906,26840836,1
541,26840836,1
958,26840836,1
279084,26840836,1
17294,26840836,1
9686586,26840836,1
1128,26840836,1
1715,26840836,2
6137,26840836,1
8677,26840836,5
9701748,26840836,5
9701781,26840836,5
26840705,26840836,5
28451386,26840836,5
1336,26840836,1
659427,26840836,2
9689688,26840836,1
26837949,26840836,1
28451508,26840836,2
20539728,26840836,3
914,26840836,1
2433,26840836,5
9080,26840836,2
9749402,26840836,1
11017,26840836,4
24718731,26840836,1
24718224,26840836,1
9689187,26840836,1
9689583,26840836,1
6335,26840836,2
9192,26840836,5
10856,26840836,4
23439657,26840836,1
21191,26840836,3
9687591,26840836,2
3627,26840836,1
3831,26840836,2
10646,26840836,3
9699930,26840836,1
257,26840836,1
24717611,26840836,1
29207143,26840836,1
29214751,26840836,1
15752645,26840836,2
9697018,26840836,1
1261,26840836,2
8045,26840836,1
8601,26840836,3
9904,26840836,2
23439813,26840836,3
9739291,26840836,1
11741,26840836,1
20539920,26840836,1
23440365,26840836,4
3868,26840836,1
1757,26840836,4
3264,26840836,1
9712125,26840836,2
23440056,26840836,1
7313,26840836,1
16615805,26840836,1
23440076,26840836,1
2140,26840836,3
12867,26840836,2
16017,26840836,1
9706342,26840836,2
23440386,26840836,1
24718169,26840836,2
27692273,26840836,2
26837709,26840836,1
9702423,26840836,1
2636,26840836,1
24718431,26840836,1
4480284,26840836,2
23440390,26840836,1
4456688,26840836,1
9720269,26840836,1
8849,26840836,1
9985,26840836,1
9699310,26840836,1
9710446,26840836,1
9712976,26840836,1
9713166,26840836,1
4746,28451399,5
13432,28451399,2
8820177,28451399,5
9703637,28451399,1
9712166,28451399,1
15963330,28451399,1
13992843,28451399,1
15885112,28451399,5
16011530,28451399,3
16011698,28451399,2
16735101,28451399,2
9701748,28451399,1
16603605,28451399,5
4126,28451399,1
9689187,28451399,5
16683630,28451399,5
9689583,28451399,1
24784305,28451399,1
23439997,28451399,1
9702304,28451399,2
23439609,28451399,1
8899,28451399,2
24357035,28451399,1
16011527,28451399,1
11551417,28451399,5
24717670,28451399,5
9688984,28451399,5
5487108,28451399,5
6243,28451399,2
16088623,28451399,5
28090756,28451399,1
28451400,28451399,1
2772,28451399,3
5661,28451399,5
27692273,28451399,1
9749970,28451399,1
15964506,28451399,1
4122,28451399,4
24718431,28451399,1
9699310,28451399,2
1887,9811542,4
2906,9811542,1
958,9811542,1
9686991,9811542,1
279084,9811542,1
9687651,9811542,1
23440086,9811542,3
26840705,9811542,3
8060,9811542,1
2218,9811542,1
20539728,9811542,2
26839935,9811542,5
2695,9811542,1
2344,9811542,1
24718224,9811542,1
10856,9811542,1
9731150,9811542,2
23440090,9811542,1
9687609,9811542,1
9688085,9811542,5
24717989,9811542,3
3902,9811542,1
26839936,9811542,4
24717611,9811542,1
26837434,9811542,2
29207143,9811542,3
23439622,9811542,1
24718275,9811542,3
24717665,9811542,1
24717694,9811542,1
9250,9811542,3
23440091,9811542,3
3868,9811542,2
9699320,9811542,1
4756,9811542,1
16846,9811542,2
28090640,9811542,2
2250,9811542,2
2584163,9811542,1
3599403,9811542,1
5487108,9811542,1
9689480,9811542,2
16088752,9811542,3
16676763,9811542,1
16678273,9811542,1
28090659,9811542,1
24820901,9811542,1
9701451,9811542,1
9701157,9811542,1
16818,9811542,2
793,9811542,1
2636,9811542,2
7991,9811542,2
2811268,9811542,1
14457,9811542,1
9688247,9729501,3
279084,9729501,1
16120407,9729501,1
23440086,9729501,2
15843,9729501,1
9703907,9729501,2
16010829,9729501,2
16011698,9729501,3
19874,9729501,1
20250,9729501,1
20391,9729501,1
9707326,9729501,1
16010888,9729501,2
20539695,9729501,5
23440019,9729501,4
26142152,9729501,5
9690157,9729501,1
9690176,9729501,3
6137,9729501,1
9708100,9729501,4
18890,9729501,1
9707299,9729501,3
26837949,9729501,2
19658,9729501,2
16620677,9729501,1
374926,9729501,5
14048157,9729501,1
24357168,9729501,2
23439780,9729501,1
4083,9729501,1
12456,9729501,5
6922221,9729501,5
16603607,9729501,5
24820858,9729501,5
6051,9729501,1
17002982,9729501,4
2151,9729501,2
577982,9729501,3
15752645,9729501,3
23439680,9729501,4
28451430,9729501,3
9687729,9729501,2
9687969,9729501,1
23440021,9729501,4
9699320,9729501,2
11551417,9729501,2
11511,9729501,2
16678273,9729501,1
20901,9729501,1
18490003,9729501,1
20540043,9729501,1
26837545,9729501,3
21140,9729501,1
600740,9729501,2
770262,9729501,3
9690182,9729501,4
9709042,9729501,1
9710017,9729501,3
9711736,9729501,3
9723031,9729501,1
9727367,9729501,1
16615805,9729501,2
16620826,9729501,1
20539966,9729501,1
23440009,9729501,1
23439744,9729501,1
2140,9729501,1
26837091,9729501,1
1116,9729501,1
4480284,9729501,2
9687738,9729501,2
9693487,9729501,1
23440336,9729501,3
23440390,9729501,1
24717744,9729501,1
26837955,9729501,3
26837956,9729501,1
26837965,9729501,3
40617869,9729501,1
9696522,9729501,1
14457,9729501,1
2906,9729223,1
24820735,9729223,1
7486,9729223,1
18467,9729223,2
15963329,9729223,1
16603612,9729223,3
9749402,9729223,1
7723,9729223,1
24718433,9729223,1
6335,9729223,2
6051,9729223,1
9687591,9729223,1
2151,9729223,1
15883404,9729223,3
40614069,9729223,5
2375650,9729223,2
9384,9729223,2
9697018,9729223,2
9769116,9729223,5
27639261,9729223,1
29574394,9729223,1
14456,9729223,1
2835,9729223,3
15752623,9729223,1
23439687,9729223,1
23440397,9729223,1
2446,9729223,1
18899,9729223,1
9725235,9729223,1
8056,9729223,1
28090756,9729223,3
28451400,9729223,1
9824540,9729223,1
20540241,9729223,1
3807,9729223,3
9704116,9729223,1
9736501,9729223,3
16601335,9729223,5
23439604,9729223,1
23439785,9729223,2
23440041,9729223,1
23440076,9729223,1
24717852,9729223,2
9696551,9729223,2
9702423,9729223,1
8069,9729223,1
16615786,9729223,2
23439912,9729223,1
40617934,9729223,1
8617,9729223,2
9696522,9729223,1
9696531,9729223,2
9698878,9729223,3
9720269,9729223,2
23439963,9729223,2
23439965,9729223,2
23440033,9729223,3
26837714,9729223,1
1887,9686917,2
23440086,9686917,3
17294,9686917,1
26840705,9686917,1
2218,9686917,1
20539728,9686917,1
26839935,9686917,2
2695,9686917,1
9731150,9686917,5
23440090,9686917,5
9687609,9686917,1
9688085,9686917,3
24717989,9686917,2
23439632,9686917,1
24717609,9686917,1
26839936,9686917,3
20602,9686917,1
6565,9686917,1
24717611,9686917,1
26837434,9686917,1
29207143,9686917,2
9687175,9686917,1
24718275,9686917,2
23439687,9686917,1
11368,9686917,1
24717665,9686917,2
24717694,9686917,2
9250,9686917,4
23440091,9686917,4
3868,9686917,1
37090768,9686917,1
4756,9686917,1
16010478,9686917,1
16846,9686917,5
28090640,9686917,2
2250,9686917,1
3599403,9686917,1
9689480,9686917,1
16088752,9686917,3
9727367,9686917,1
16017,9686917,1
9706342,9686917,1
526,9686917,1
13474118,9686917,1
24820901,9686917,1
24820902,9686917,1
9701451,9686917,3
15821735,9686917,1
16818,9686917,2
793,9686917,1
2636,9686917,1
7991,9686917,1
40617869,9686917,1
9811542,9686917,2
1887,9685838,1
23440086,9685838,2
9688537,9685838,2
26839935,9685838,1
26837978,9685838,2
2566,9685838,1
23439780,9685838,2
26837788,9685838,2
9731150,9685838,3
23440090,9685838,2
9687609,9685838,1
9688085,9685838,2
24717989,9685838,1
24719044,9685838,1
26839936,9685838,2
26837434,9685838,1
29207143,9685838,1
24718275,9685838,1
24717665,9685838,1
24717694,9685838,1
9250,9685838,2
23440091,9685838,2
3868,9685838,1
16846,9685838,2
28090640,9685838,1
9701397,9685838,1
16088752,9685838,2
20540043,9685838,1
24717558,9685838,1
9727367,9685838,1
526,9685838,1
9701451,9685838,2
16818,9685838,2
2636,9685838,1
7991,9685838,1
9689215,9685838,1
9811542,9685838,1
