"node_1","node_2","edge"
10986,43672409,"Weak"
1116,43672409,"Weak"
11852,43672409,"Strong"
119,43672409,"Medium"
11939,43672409,"Strong"
12102607,43672409,"Strong"
12525,43672409,"Medium"
130,43672409,"Medium"
14044080,43672409,"Strong"
1433,43672409,"Weak"
14425,43672409,"Strong"
14687,43672409,"Strong"
14693,43672409,"Strong"
14695,43672409,"Weak"
14699,43672409,"Medium"
14712,43672409,"Weak"
14953,43672409,"Strong"
15479,43672409,"Weak"
15797525,43672409,"Medium"
16060713,43672409,"Strong"
1625,43672409,"Weak"
1625986,43672409,"Strong"
169212,43672409,"Weak"
1725,43672409,"Medium"
17313,43672409,"Weak"
17321,43672409,"Strong"
1758,43672409,"Strong"
1854,43672409,"Medium"
18905940,43672409,"Weak"
18928294,43672409,"Weak"
19352,43672409,"Weak"
19391,43672409,"Strong"
19747,43672409,"Strong"
20002,43672409,"Weak"
2009,43672409,"Strong"
20295,43672409,"Strong"
20540,43672409,"Strong"
20569,43672409,"Weak"
20576,43672409,"Strong"
2087,43672409,"Weak"
21076,43672409,"Strong"
21194,43672409,"Strong"
22104342,43672409,"Weak"
22105411,43672409,"Strong"
2248,43672409,"Weak"
2269,43672409,"Strong"
24775359,43672409,"Strong"
2566,43672409,"Medium"
259,43672409,"Weak"
2596601,43672409,"Strong"
2596607,43672409,"Medium"
2597397,43672409,"Strong"
2597827,43672409,"Weak"
2600142,43672409,"Weak"
2605928,43672409,"Strong"
2608860,43672409,"Medium"
26203791,43672409,"Strong"
26205720,43672409,"Weak"
2633356,43672409,"Weak"
2695,43672409,"Weak"
2719,43672409,"Medium"
2743219,43672409,"Weak"
2762945,43672409,"Weak"
2787837,43672409,"Weak"
2793901,43672409,"Strong"
2794083,43672409,"Strong"
2812804,43672409,"Strong"
2868,43672409,"Strong"
289,43672409,"Strong"
3066128,43672409,"Strong"
3131160,43672409,"Weak"
328,43672409,"Medium"
3394,43672409,"Strong"
3479,43672409,"Strong"
3615,43672409,"Strong"
3726874,43672409,"Weak"
39315081,43672409,"Medium"
4057,43672409,"Weak"
40618508,43672409,"Weak"
40618655,43672409,"Strong"
43551254,43672409,"Strong"
1039,43672410,"Medium"
10688628,43672410,"Strong"
1084,43672410,"Weak"
11035104,43672410,"Weak"
1116,43672410,"Medium"
115571,43672410,"Medium"
119,43672410,"Medium"
11939,43672410,"Medium"
12096755,43672410,"Weak"
12096981,43672410,"Weak"
1269570,43672410,"Strong"
1277,43672410,"Strong"
130,43672410,"Strong"
14044080,43672410,"Weak"
14425,43672410,"Medium"
14693,43672410,"Strong"
14701,43672410,"Weak"
14715,43672410,"Strong"
15158,43672410,"Medium"
15479,43672410,"Strong"
15797525,43672410,"Weak"
15833,43672410,"Weak"
16059533,43672410,"Strong"
16107,43672410,"Strong"
16354955,43672410,"Medium"
16550,43672410,"Medium"
1702,43672410,"Weak"
1725,43672410,"Weak"
1753,43672410,"Medium"
1758,43672410,"Strong"
18706,43672410,"Strong"
18905942,43672410,"Strong"
18921068,43672410,"Strong"
18928112,43672410,"Medium"
19166,43672410,"Strong"
19168,43672410,"Strong"
19239,43672410,"Medium"
19290,43672410,"Medium"
19391,43672410,"Strong"
19501,43672410,"Strong"
19692,43672410,"Strong"
19747,43672410,"Strong"
20002,43672410,"Strong"
20078,43672410,"Strong"
20090,43672410,"Strong"
20161,43672410,"Strong"
20256,43672410,"Weak"
20295,43672410,"Strong"
20464,43672410,"Strong"
20486,43672410,"Strong"
20803,43672410,"Strong"
2087,43672410,"Weak"
21076,43672410,"Weak"
21140,43672410,"Weak"
21194,43672410,"Strong"
2140,43672410,"Medium"
22107647,43672410,"Weak"
2446,43672410,"Strong"
2596928,43672410,"Weak"
2597427,43672410,"Medium"
2597534,43672410,"Strong"
2605928,43672410,"Strong"
2610991,43672410,"Strong"
2612161,43672410,"Medium"
2618969,43672410,"Weak"
26205720,43672410,"Medium"
2626826,43672410,"Strong"
2631644,43672410,"Weak"
2636144,43672410,"Strong"
2673611,43672410,"Strong"
2695,43672410,"Weak"
2719,43672410,"Weak"
2743219,43672410,"Weak"
27702344,43672410,"Strong"
2772,43672410,"Medium"
2787357,43672410,"Weak"
279084,43672410,"Medium"
2794083,43672410,"Medium"
2858322,43672410,"Strong"
2868,43672410,"Medium"
2938,43672410,"Weak"
2960,43672410,"Weak"
3066128,43672410,"Strong"
3096,43672410,"Strong"
3250,43672410,"Strong"
33,43672410,"Medium"
3382638,43672410,"Strong"
3394,43672410,"Weak"
3479,43672410,"Strong"
3615,43672410,"Medium"
3625,43672410,"Medium"
3902,43672410,"Medium"
40571111,43672410,"Strong"
40618540,43672410,"Weak"
424153,43672410,"Weak"
1025,43672454,"Medium"
1039,43672454,"Strong"
10770383,43672454,"Strong"
10812576,43672454,"Strong"
11852,43672454,"Strong"
119,43672454,"Weak"
11939,43672454,"Strong"
12096755,43672454,"Weak"
12102607,43672454,"Strong"
14044080,43672454,"Medium"
14341,43672454,"Weak"
14425,43672454,"Strong"
14693,43672454,"Strong"
14695,43672454,"Weak"
14953,43672454,"Strong"
1540,43672454,"Weak"
16060713,43672454,"Strong"
1625,43672454,"Weak"
1625986,43672454,"Strong"
169212,43672454,"Weak"
1725,43672454,"Medium"
17313,43672454,"Weak"
17321,43672454,"Strong"
1758,43672454,"Medium"
1854,43672454,"Weak"
18589,43672454,"Weak"
19352,43672454,"Strong"
19391,43672454,"Strong"
19747,43672454,"Strong"
20002,43672454,"Strong"
2009,43672454,"Medium"
20295,43672454,"Strong"
20540,43672454,"Strong"
20576,43672454,"Strong"
21076,43672454,"Medium"
21194,43672454,"Strong"
218,43672454,"Weak"
22105411,43672454,"Strong"
2269,43672454,"Strong"
24585700,43672454,"Weak"
24775359,43672454,"Strong"
2566,43672454,"Strong"
259,43672454,"Weak"
2596601,43672454,"Strong"
2596607,43672454,"Weak"
2597397,43672454,"Strong"
2605928,43672454,"Weak"
2608860,43672454,"Medium"
26203791,43672454,"Medium"
26205720,43672454,"Weak"
2633356,43672454,"Strong"
2673611,43672454,"Weak"
2692,43672454,"Weak"
2695,43672454,"Strong"
2719,43672454,"Weak"
2762945,43672454,"Medium"
2787822,43672454,"Medium"
2792802,43672454,"Weak"
2793901,43672454,"Strong"
2794083,43672454,"Medium"
2812804,43672454,"Strong"
2868,43672454,"Strong"
2873838,43672454,"Weak"
289,43672454,"Strong"
3066128,43672454,"Weak"
3131160,43672454,"Weak"
328,43672454,"Weak"
3406,43672454,"Weak"
3479,43672454,"Medium"
3615,43672454,"Strong"
3726874,43672454,"Weak"
38552075,43672454,"Medium"
39315081,43672454,"Medium"
4057,43672454,"Weak"
40618508,43672454,"Medium"
40618655,43672454,"Strong"
43551254,43672454,"Strong"
43672409,43672454,"Strong"
1025,43672455,"Weak"
10770383,43672455,"Weak"
13897,43672455,"Strong"
14692,43672455,"Weak"
15202,43672455,"Weak"
1540,43672455,"Medium"
16061761,43672455,"Weak"
17909809,43672455,"Medium"
18920997,43672455,"Weak"
19021,43672455,"Strong"
1934,43672455,"Strong"
19362,43672455,"Strong"
19445115,43672455,"Strong"
2034,43672455,"Weak"
218,43672455,"Strong"
22183273,43672455,"Medium"
24585700,43672455,"Strong"
2551,43672455,"Strong"
26205720,43672455,"Weak"
2719,43672455,"Weak"
3131160,43672455,"Weak"
38552075,43672455,"Strong"
40618595,43672455,"Weak"
40618623,43672455,"Medium"
1725,4451,"Weak"
27707498,4451,"Weak"
10041,453,"Medium"
1055,453,"Weak"
10770383,453,"Weak"
10986,453,"Strong"
1116,453,"Medium"
115571,453,"Weak"
11852,453,"Strong"
119,453,"Strong"
11939,453,"Weak"
11989,453,"Weak"
12096755,453,"Medium"
12102607,453,"Strong"
12525,453,"Strong"
1338,453,"Strong"
14044080,453,"Strong"
1433,453,"Medium"
14425,453,"Strong"
14693,453,"Strong"
14695,453,"Weak"
14699,453,"Weak"
14712,453,"Strong"
14953,453,"Strong"
15479,453,"Medium"
16060713,453,"Strong"
1625986,453,"Strong"
16354955,453,"Weak"
1725,453,"Strong"
17313,453,"Strong"
17321,453,"Strong"
1758,453,"Strong"
1854,453,"Strong"
18589,453,"Medium"
18928112,453,"Medium"
193,453,"Medium"
19352,453,"Strong"
19747,453,"Strong"
2009,453,"Medium"
20090,453,"Medium"
20540,453,"Strong"
20576,453,"Strong"
2087,453,"Strong"
21076,453,"Strong"
21194,453,"Strong"
218,453,"Weak"
22105411,453,"Strong"
22183273,453,"Strong"
2269,453,"Strong"
24775359,453,"Strong"
2584163,453,"Weak"
259,453,"Weak"
2596601,453,"Strong"
2596607,453,"Strong"
2597397,453,"Strong"
2597827,453,"Medium"
2600142,453,"Strong"
2601394,453,"Strong"
2608860,453,"Strong"
2608899,453,"Weak"
2610991,453,"Weak"
2623224,453,"Weak"
2631644,453,"Weak"
2633356,453,"Strong"
2636144,453,"Strong"
2673611,453,"Strong"
2692,453,"Strong"
2695,453,"Strong"
2719,453,"Strong"
2743219,453,"Strong"
2762945,453,"Strong"
2772,453,"Weak"
2787822,453,"Medium"
2787837,453,"Strong"
279084,453,"Weak"
2793901,453,"Strong"
2794083,453,"Strong"
2812804,453,"Strong"
2868,453,"Strong"
289,453,"Strong"
2923571,453,"Weak"
3131160,453,"Strong"
328,453,"Medium"
33,453,"Weak"
3382638,453,"Strong"
3406,453,"Strong"
3479,453,"Strong"
3615,453,"Strong"
3902,453,"Strong"
39315081,453,"Weak"
4057,453,"Strong"
40618655,453,"Strong"
43551254,453,"Strong"
43672409,453,"Strong"
43672454,453,"Strong"
1025,4688,"Strong"
1055,4688,"Medium"
10770383,4688,"Weak"
1084,4688,"Weak"
10986,4688,"Medium"
1116,4688,"Weak"
115571,4688,"Strong"
11567,4688,"Weak"
11852,4688,"Weak"
119,4688,"Strong"
12525,4688,"Strong"
1338,4688,"Medium"
13389,4688,"Strong"
13897,4688,"Strong"
14043850,4688,"Medium"
14044080,4688,"Strong"
14425,4688,"Medium"
14692,4688,"Medium"
14693,4688,"Strong"
14705,4688,"Medium"
14711,4688,"Medium"
14712,4688,"Strong"
14714,4688,"Medium"
15202,4688,"Strong"
1540,4688,"Strong"
15479,4688,"Strong"
15795074,4688,"Weak"
1625,4688,"Medium"
1675,4688,"Medium"
169212,4688,"Medium"
17056,4688,"Medium"
1725,4688,"Strong"
17313,4688,"Strong"
1758,4688,"Weak"
1854,4688,"Weak"
18895,4688,"Weak"
18920997,4688,"Medium"
19021,4688,"Weak"
193,4688,"Strong"
19362,4688,"Strong"
20090,4688,"Medium"
2034,4688,"Strong"
2087,4688,"Medium"
21194,4688,"Strong"
218,4688,"Strong"
2218,4688,"Medium"
22183273,4688,"Strong"
2269,4688,"Weak"
24585700,4688,"Strong"
2551,4688,"Weak"
257,4688,"Strong"
259,4688,"Weak"
2596607,4688,"Strong"
2600142,4688,"Medium"
2612,4688,"Weak"
2612161,4688,"Weak"
2621527,4688,"Medium"
2633356,4688,"Medium"
2636144,4688,"Weak"
2692,4688,"Strong"
2695,4688,"Weak"
2719,4688,"Strong"
2743219,4688,"Medium"
2762945,4688,"Weak"
2772,4688,"Weak"
2793901,4688,"Weak"
2794083,4688,"Weak"
2812804,4688,"Medium"
289,4688,"Weak"
2923571,4688,"Strong"
3131160,4688,"Strong"
3250,4688,"Strong"
3382638,4688,"Weak"
3406,4688,"Weak"
3479,4688,"Medium"
38552075,4688,"Strong"
38553354,4688,"Weak"
3902,4688,"Strong"
39398905,4688,"Weak"
395,4688,"Strong"
3984187,4688,"Weak"
4057,4688,"Strong"
40618595,4688,"Weak"
40618623,4688,"Strong"
40618655,4688,"Strong"
4159,4688,"Medium"
43672455,4688,"Strong"
453,4688,"Medium"
1025,4697,"Strong"
10770383,4697,"Strong"
10812576,4697,"Strong"
11852,4697,"Strong"
12102607,4697,"Strong"
13897,4697,"Medium"
1433,4697,"Weak"
14714,4697,"Weak"
14953,4697,"Strong"
1540,4697,"Strong"
16059533,4697,"Strong"
16060713,4697,"Strong"
1625,4697,"Weak"
1625986,4697,"Strong"
169212,4697,"Strong"
17321,4697,"Weak"
18589,4697,"Medium"
18895,4697,"Weak"
18920997,4697,"Weak"
19352,4697,"Strong"
19362,4697,"Weak"
19391,4697,"Medium"
19747,4697,"Strong"
2009,4697,"Strong"
20540,4697,"Strong"
20576,4697,"Strong"
21076,4697,"Weak"
218,4697,"Strong"
22105411,4697,"Strong"
2218,4697,"Strong"
2248,4697,"Strong"
2269,4697,"Strong"
24585700,4697,"Strong"
24775359,4697,"Strong"
259,4697,"Strong"
2596601,4697,"Strong"
2596607,4697,"Strong"
2597397,4697,"Strong"
2608860,4697,"Strong"
26203791,4697,"Weak"
2623283,4697,"Strong"
2633356,4697,"Strong"
2695,4697,"Strong"
2710,4697,"Weak"
2787822,4697,"Strong"
2793901,4697,"Strong"
2812804,4697,"Strong"
2868,4697,"Strong"
2873838,4697,"Strong"
289,4697,"Strong"
3131160,4697,"Weak"
328,4697,"Strong"
38552075,4697,"Strong"
39315081,4697,"Strong"
40618508,4697,"Medium"
40618623,4697,"Medium"
40618655,4697,"Strong"
43551254,4697,"Strong"
43672409,4697,"Strong"
43672454,4697,"Strong"
43672455,4697,"Weak"
453,4697,"Strong"
4688,4697,"Medium"
1039,4723897,"Strong"
10770383,4723897,"Weak"
10812576,4723897,"Strong"
11852,4723897,"Weak"
119,4723897,"Weak"
11939,4723897,"Strong"
12525,4723897,"Weak"
14044080,4723897,"Medium"
14425,4723897,"Weak"
14693,4723897,"Strong"
15797525,4723897,"Weak"
1625986,4723897,"Strong"
1725,4723897,"Medium"
17321,4723897,"Strong"
1758,4723897,"Weak"
1854,4723897,"Weak"
18905940,4723897,"Strong"
18928112,4723897,"Strong"
19391,4723897,"Strong"
19692,4723897,"Strong"
20078,4723897,"Weak"
20295,4723897,"Strong"
20464,4723897,"Medium"
20569,4723897,"Medium"
20803,4723897,"Weak"
2087,4723897,"Weak"
21076,4723897,"Weak"
21194,4723897,"Strong"
22104342,4723897,"Strong"
22105411,4723897,"Medium"
2446,4723897,"Weak"
2605928,4723897,"Strong"
2610991,4723897,"Weak"
26203791,4723897,"Medium"
26205720,4723897,"Strong"
2719,4723897,"Strong"
2794083,4723897,"Strong"
2812804,4723897,"Weak"
2858322,4723897,"Weak"
2868,4723897,"Strong"
3066128,4723897,"Strong"
3131160,4723897,"Medium"
3250,4723897,"Weak"
3394,4723897,"Strong"
3479,4723897,"Strong"
3615,4723897,"Strong"
3726874,4723897,"Medium"
38552075,4723897,"Strong"
4057,4723897,"Weak"
40571111,4723897,"Weak"
43672409,4723897,"Medium"
43672410,4723897,"Strong"
43672454,4723897,"Weak"
10041,489,"Medium"
1055,489,"Strong"
10688628,489,"Strong"
10986,489,"Strong"
1116,489,"Strong"
115571,489,"Strong"
11852,489,"Strong"
119,489,"Strong"
11939,489,"Weak"
11989,489,"Weak"
12096981,489,"Strong"
12102607,489,"Weak"
12525,489,"Strong"
1338,489,"Strong"
13897,489,"Strong"
14,489,"Strong"
14044080,489,"Strong"
14341,489,"Weak"
14425,489,"Strong"
14690,489,"Weak"
14693,489,"Strong"
14699,489,"Medium"
14705,489,"Strong"
14712,489,"Strong"
14715,489,"Strong"
15479,489,"Strong"
15795074,489,"Weak"
15797525,489,"Strong"
15833,489,"Strong"
16354955,489,"Strong"
1675,489,"Strong"
1702,489,"Strong"
17056,489,"Weak"
1725,489,"Strong"
17313,489,"Strong"
17321,489,"Strong"
1753,489,"Strong"
1758,489,"Strong"
1854,489,"Strong"
18920997,489,"Medium"
18928112,489,"Strong"
18928241,489,"Weak"
18928294,489,"Medium"
193,489,"Strong"
20090,489,"Weak"
20569,489,"Weak"
2080,489,"Medium"
2087,489,"Strong"
21076,489,"Strong"
21194,489,"Strong"
2140,489,"Strong"
217833,489,"Strong"
22107647,489,"Strong"
22183273,489,"Strong"
2248,489,"Weak"
2269,489,"Strong"
257,489,"Strong"
2584163,489,"Weak"
2596607,489,"Strong"
2596928,489,"Strong"
2597827,489,"Strong"
2601010,489,"Weak"
2601394,489,"Strong"
2608899,489,"Strong"
2613294,489,"Strong"
2617587,489,"Weak"
2623283,489,"Strong"
2626524,489,"Strong"
2631644,489,"Strong"
2633356,489,"Weak"
2636144,489,"Strong"
2673611,489,"Strong"
2692,489,"Strong"
2695,489,"Medium"
2719,489,"Strong"
2743219,489,"Strong"
2762945,489,"Strong"
27707498,489,"Strong"
2772,489,"Strong"
2787357,489,"Strong"
2787837,489,"Strong"
279084,489,"Strong"
2794083,489,"Strong"
27953860,489,"Medium"
2812804,489,"Strong"
2827849,489,"Weak"
2923571,489,"Medium"
2938,489,"Strong"
3055885,489,"Medium"
3096,489,"Strong"
3131160,489,"Strong"
33,489,"Weak"
3406,489,"Strong"
3615,489,"Medium"
3823,489,"Weak"
3902,489,"Strong"
395,489,"Medium"
4057,489,"Strong"
40618540,489,"Strong"
40618655,489,"Strong"
4148,489,"Strong"
43551254,489,"Medium"
43672410,489,"Weak"
4688,489,"Medium"
10701104,4905,"Medium"
20486,4905,"Weak"
2608860,4905,"Weak"
3969749,4905,"Strong"
10680063,4906,"Weak"
10701104,4906,"Strong"
11852,4906,"Weak"
119,4906,"Strong"
11989,4906,"Weak"
12100803,4906,"Strong"
12525,4906,"Strong"
14044080,4906,"Strong"
14089,4906,"Weak"
14693,4906,"Strong"
14699,4906,"Medium"
14700,4906,"Strong"
14712,4906,"Strong"
15237,4906,"Weak"
15833,4906,"Strong"
1675,4906,"Weak"
1725,4906,"Strong"
17321,4906,"Weak"
1854,4906,"Medium"
18928294,4906,"Strong"
2087,4906,"Strong"
21194,4906,"Strong"
2584163,4906,"Strong"
2597827,4906,"Strong"
2601394,4906,"Strong"
2688495,4906,"Weak"
2693832,4906,"Weak"
2719,4906,"Strong"
2762945,4906,"Weak"
2787837,4906,"Strong"
2794083,4906,"Medium"
2812804,4906,"Weak"
2818306,4906,"Weak"
3131160,4906,"Strong"
3406,4906,"Weak"
4057,4906,"Strong"
4122,4906,"Weak"
43551254,4906,"Weak"
10701104,4907,"Strong"
12100803,4907,"Strong"
12525,4907,"Strong"
14089,4907,"Strong"
14700,4907,"Strong"
14712,4907,"Medium"
15833,4907,"Strong"
18928294,4907,"Medium"
20569,4907,"Weak"
2601394,4907,"Strong"
2693832,4907,"Strong"
2787837,4907,"Strong"
2818306,4907,"Strong"
3048686,4907,"Strong"
4122,4907,"Weak"
4906,4907,"Strong"
14694,4908,"Strong"
16061761,4908,"Strong"
16260,4908,"Weak"
17909809,4908,"Weak"
19501,4908,"Medium"
3377007,4908,"Weak"
43672455,4908,"Weak"
18826,4909,"Strong"
18905942,4909,"Weak"
19166,4909,"Strong"
19168,4909,"Strong"
19239,4909,"Strong"
19692,4909,"Strong"
20078,4909,"Strong"
20161,4909,"Strong"
20464,4909,"Strong"
21140,4909,"Strong"
2596884,4909,"Strong"
2597534,4909,"Strong"
2601963,4909,"Strong"
2626826,4909,"Strong"
2858322,4909,"Strong"
40571111,4909,"Strong"
10770271,4910,"Strong"
1084,4910,"Strong"
11035104,4910,"Strong"
11989,4910,"Weak"
12096787,4910,"Strong"
1269570,4910,"Strong"
1277,4910,"Strong"
13035,4910,"Strong"
14694,4910,"Strong"
14701,4910,"Strong"
14715,4910,"Strong"
15158,4910,"Strong"
15833,4910,"Strong"
16059533,4910,"Strong"
16107,4910,"Strong"
16550,4910,"Strong"
1758,4910,"Strong"
18706,4910,"Strong"
18905942,4910,"Strong"
18921068,4910,"Strong"
18928112,4910,"Strong"
19070,4910,"Strong"
19166,4910,"Strong"
19168,4910,"Strong"
19239,4910,"Strong"
19290,4910,"Strong"
19352,4910,"Strong"
19501,4910,"Strong"
19692,4910,"Strong"
20078,4910,"Strong"
20090,4910,"Strong"
20161,4910,"Strong"
20256,4910,"Strong"
20295,4910,"Strong"
20464,4910,"Strong"
20486,4910,"Strong"
20803,4910,"Strong"
21140,4910,"Strong"
2124,4910,"Strong"
2446,4910,"Strong"
2596601,4910,"Strong"
2597427,4910,"Strong"
2597534,4910,"Strong"
2601963,4910,"Strong"
2603245,4910,"Medium"
2610991,4910,"Strong"
2612161,4910,"Strong"
2618969,4910,"Strong"
2621527,4910,"Strong"
2626826,4910,"Strong"
2673611,4910,"Strong"
27702344,4910,"Strong"
2787822,4910,"Strong"
2858322,4910,"Strong"
2960,4910,"Strong"
3066128,4910,"Strong"
3250,4910,"Strong"
33,4910,"Strong"
3382638,4910,"Strong"
39315081,4910,"Strong"
40571111,4910,"Strong"
40618595,4910,"Strong"
424153,4910,"Strong"
43672410,4910,"Strong"
4909,4910,"Strong"
10041,5,"Strong"
1025,5,"Weak"
1039,5,"Strong"
1055,5,"Strong"
10680063,5,"Weak"
10770271,5,"Weak"
1084,5,"Weak"
1087,5,"Weak"
10986,5,"Strong"
1116,5,"Strong"
1137,5,"Strong"
115571,5,"Strong"
11852,5,"Strong"
119,5,"Strong"
11939,5,"Medium"
11953976,5,"Weak"
11989,5,"Strong"
12065069,5,"Weak"
12096755,5,"Strong"
12102607,5,"Strong"
12525,5,"Strong"
1277,5,"Strong"
130,5,"Strong"
1338,5,"Strong"
13389,5,"Weak"
14044080,5,"Strong"
1433,5,"Strong"
14341,5,"Strong"
14425,5,"Strong"
14690,5,"Weak"
14693,5,"Strong"
14695,5,"Medium"
14699,5,"Strong"
14701,5,"Weak"
14705,5,"Medium"
14712,5,"Strong"
14714,5,"Weak"
14953,5,"Strong"
15202,5,"Weak"
15237,5,"Weak"
15479,5,"Strong"
15795074,5,"Weak"
1625,5,"Strong"
16354955,5,"Strong"
1675,5,"Strong"
169212,5,"Weak"
1725,5,"Strong"
17313,5,"Strong"
17321,5,"Strong"
1758,5,"Strong"
1854,5,"Strong"
18589,5,"Strong"
18928112,5,"Strong"
18928241,5,"Weak"
193,5,"Strong"
19747,5,"Strong"
20002,5,"Medium"
2009,5,"Medium"
20090,5,"Strong"
20540,5,"Weak"
20576,5,"Strong"
2080,5,"Weak"
20803,5,"Weak"
2087,5,"Strong"
21076,5,"Strong"
21194,5,"Strong"
2140,5,"Medium"
22105411,5,"Strong"
2218,5,"Medium"
22183273,5,"Strong"
2269,5,"Strong"
2446,5,"Medium"
24775359,5,"Strong"
2566,5,"Strong"
257,5,"Weak"
2584163,5,"Strong"
259,5,"Strong"
2596601,5,"Weak"
2596607,5,"Strong"
2597397,5,"Strong"
2597827,5,"Strong"
2600142,5,"Medium"
2601394,5,"Strong"
2608860,5,"Medium"
2608899,5,"Weak"
2610991,5,"Strong"
2617587,5,"Weak"
2623224,5,"Strong"
2631644,5,"Strong"
2633356,5,"Strong"
2636144,5,"Strong"
2673611,5,"Strong"
2692,5,"Strong"
2695,5,"Strong"
2710,5,"Strong"
2719,5,"Strong"
2743219,5,"Strong"
2762945,5,"Strong"
27707498,5,"Strong"
2772,5,"Strong"
2787837,5,"Strong"
279084,5,"Strong"
2793901,5,"Strong"
2794083,5,"Strong"
2812804,5,"Strong"
2868,5,"Strong"
289,5,"Strong"
2923571,5,"Weak"
3096,5,"Weak"
3131160,5,"Strong"
3250,5,"Strong"
33,5,"Strong"
3382638,5,"Strong"
3406,5,"Strong"
3471,5,"Strong"
3479,5,"Strong"
3615,5,"Strong"
3625,5,"Weak"
3830,5,"Weak"
3902,5,"Strong"
39315081,5,"Weak"
395,5,"Strong"
3984187,5,"Weak"
4057,5,"Strong"
40618508,5,"Weak"
40618655,5,"Strong"
4074,5,"Weak"
43551254,5,"Strong"
43672409,5,"Strong"
43672454,5,"Weak"
453,5,"Strong"
4688,5,"Weak"
4697,5,"Weak"
489,5,"Strong"
11852,513,"Strong"
119,513,"Medium"
11989,513,"Weak"
12102607,513,"Strong"
1338,513,"Strong"
14044080,513,"Strong"
14693,513,"Strong"
16060713,513,"Strong"
1725,513,"Weak"
17321,513,"Weak"
1758,513,"Weak"
1854,513,"Medium"
2009,513,"Medium"
20576,513,"Weak"
21076,513,"Medium"
21194,513,"Strong"
2269,513,"Strong"
24585700,513,"Weak"
24775359,513,"Strong"
2584163,513,"Weak"
2596601,513,"Weak"
2596607,513,"Medium"
2597397,513,"Weak"
2623224,513,"Weak"
2692,513,"Medium"
2719,513,"Strong"
2743219,513,"Weak"
2762945,513,"Weak"
2793901,513,"Strong"
2794083,513,"Medium"
2812804,513,"Strong"
2868,513,"Weak"
3131160,513,"Weak"
3406,513,"Strong"
39315081,513,"Weak"
4057,513,"Weak"
40618655,513,"Weak"
43551254,513,"Weak"
4697,513,"Medium"
5,513,"Strong"
10041,519,"Strong"
1025,519,"Weak"
1039,519,"Strong"
1055,519,"Strong"
10770383,519,"Medium"
10812576,519,"Strong"
1084,519,"Medium"
1087,519,"Weak"
10986,519,"Strong"
1116,519,"Medium"
1137,519,"Weak"
115571,519,"Strong"
11567,519,"Strong"
11852,519,"Strong"
119,519,"Strong"
11939,519,"Strong"
11953976,519,"Weak"
11989,519,"Medium"
12096755,519,"Weak"
12102607,519,"Medium"
12525,519,"Strong"
1277,519,"Weak"
130,519,"Strong"
1338,519,"Strong"
14043850,519,"Medium"
14044080,519,"Strong"
1433,519,"Medium"
14341,519,"Medium"
14425,519,"Strong"
14687,519,"Weak"
14693,519,"Strong"
14695,519,"Strong"
14699,519,"Strong"
14705,519,"Weak"
14711,519,"Weak"
14712,519,"Strong"
14715,519,"Weak"
15479,519,"Weak"
15795074,519,"Strong"
15797525,519,"Weak"
1625,519,"Strong"
1625986,519,"Strong"
16354955,519,"Medium"
17056,519,"Weak"
1725,519,"Strong"
17313,519,"Strong"
17321,519,"Strong"
1758,519,"Strong"
1854,519,"Strong"
18905940,519,"Strong"
1892,519,"Weak"
18928112,519,"Strong"
18928294,519,"Strong"
193,519,"Strong"
19391,519,"Strong"
19747,519,"Strong"
20002,519,"Strong"
20090,519,"Strong"
20295,519,"Strong"
20569,519,"Medium"
20576,519,"Weak"
20803,519,"Weak"
2087,519,"Strong"
21076,519,"Strong"
21194,519,"Strong"
2140,519,"Weak"
22104342,519,"Strong"
22105411,519,"Strong"
22183273,519,"Strong"
2269,519,"Medium"
2446,519,"Strong"
2566,519,"Strong"
257,519,"Weak"
2584163,519,"Medium"
259,519,"Medium"
2596607,519,"Strong"
2597827,519,"Weak"
2600142,519,"Weak"
2601394,519,"Strong"
2605928,519,"Strong"
2610991,519,"Weak"
2612,519,"Strong"
2612161,519,"Medium"
2617587,519,"Strong"
26203791,519,"Strong"
26205720,519,"Strong"
2621527,519,"Weak"
2631644,519,"Weak"
2636144,519,"Strong"
2673611,519,"Strong"
2692,519,"Strong"
2695,519,"Strong"
2719,519,"Strong"
2743219,519,"Medium"
2762945,519,"Strong"
27707498,519,"Weak"
2772,519,"Strong"
2787837,519,"Medium"
279084,519,"Medium"
2794083,519,"Strong"
2812804,519,"Strong"
2868,519,"Strong"
289,519,"Strong"
2923571,519,"Strong"
3066128,519,"Strong"
3131160,519,"Strong"
3250,519,"Strong"
33,519,"Weak"
3382638,519,"Strong"
3394,519,"Strong"
3406,519,"Strong"
3479,519,"Strong"
3615,519,"Strong"
3625,519,"Strong"
3726874,519,"Strong"
38552075,519,"Strong"
38553354,519,"Medium"
3902,519,"Strong"
39398905,519,"Weak"
395,519,"Strong"
3984187,519,"Weak"
4057,519,"Strong"
40618508,519,"Strong"
40618655,519,"Strong"
4074,519,"Medium"
43551254,519,"Strong"
43672409,519,"Strong"
43672410,519,"Medium"
43672454,519,"Medium"
453,519,"Medium"
4688,519,"Medium"
4723897,519,"Strong"
489,519,"Strong"
5,519,"Strong"
10701104,528,"Weak"
14694,528,"Weak"
16061761,528,"Strong"
2608860,528,"Weak"
3377007,528,"Weak"
3969749,528,"Strong"
4905,528,"Medium"
4908,528,"Strong"
11852,5344,"Medium"
119,5344,"Medium"
12525,5344,"Weak"
